,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,song_label
12881,5P9xDjJomlc6NbdhztolF4,Bathory,Requiem,Requiem,17,300000,False,0.477,0.7,2,-9.668,1,0.0412,1.73e-05,0.915,0.114,0.0395,115.098,4,black-metal,Requiem-Bathory
12882,6ZqclUhrzMRTcMC4IT4ts4,Our Lady Peace,WWE Forceable Entry,Whatever,43,233333,False,0.384,0.936,2,-3.776,1,0.0579,0.00037,0.238,0.157,0.474,171.828,4,grunge,Whatever-Our Lady Peace
12883,3u2O5KKgRUJdRPEefHsZfv,Einherjer,"Av Oss, For Oss",Nidstong,18,245066,False,0.378,0.917,7,-3.495,0,0.0438,1.83e-06,0.774,0.0465,0.379,139.992,4,black-metal,Nidstong-Einherjer
12884,4IeK3g0aW7E1HRgMz2Xs68,The Smithereens,Especially For You,In A Lonely Place,25,251973,False,0.655,0.294,3,-18.744,0,0.0344,0.629,0.000356,0.0609,0.523,125.857,4,power-pop,In A Lonely Place-The Smithereens
12885,4TtxJBLWvgD9pnY0Lrxipe,The Smithereens,Especially For You,Strangers When We Meet,22,228093,False,0.388,0.879,5,-12.571,0,0.0554,0.0975,0.0158,0.344,0.675,144.922,4,power-pop,Strangers When We Meet-The Smithereens
12886,1eso5zqeGc9fI06Ti5afWj,John Lindberg Trio,Made For Rock N Roll,Don’t Fade Away,34,221680,False,0.571,0.932,5,-6.424,1,0.0391,0.0276,0.0084,0.344,0.807,107.62,4,rockabilly,Don’t Fade Away-John Lindberg Trio
12887,5pG2M0EQRjTBaNcK1Ozoed,Expulsados,Museo De Cera,Nada Cambió Mi Amor,36,216573,False,0.323,0.946,9,-3.04,1,0.0606,0.000476,0.00914,0.0883,0.504,164.932,4,punk,Nada Cambió Mi Amor-Expulsados
12888,1S1cTuC8yu4D4j5C9FWyAD,Nasum,Helvete,Drop Dead,12,45973,True,0.241,0.954,1,-5.881,1,0.243,2.55e-06,0.194,0.246,0.233,125.936,4,grindcore,Drop Dead-Nasum
12889,5pPfqZ8yDJXhmSPaZO9Ir7,(Hed) P.E.,Broke,I Got You,25,222226,False,0.636,0.871,0,-5.354,1,0.0732,0.00559,1.44e-06,0.144,0.504,95.06,4,industrial,I Got You-(Hed) P.E.
12890,4kFn1jFwrE2K1G77zuDQjd,Cold,13 Ways To Bleed Onstage,Same Drug,24,223200,True,0.351,0.857,8,-5.539,1,0.0379,4.36e-05,2.68e-05,0.0857,0.382,141.986,4,industrial,Same Drug-Cold
12891,2mH3KlHHAqAKd4ZtK7Lpge,Genitorturers,Blackheart Revolution,Revolution,20,272573,True,0.461,0.975,8,-4.471,0,0.0444,9.17e-05,0.643,0.104,0.733,162.032,4,industrial,Revolution-Genitorturers
12892,2HkXUCtoIYkFLf28kSFslF,Östen Warnerbring,20 bästa / Musik vi minns...,Femton minuter från Eslöv,34,210706,False,0.439,0.424,8,-11.997,1,0.0565,0.842,0.0,0.119,0.614,138.01,4,ska,Femton minuter från Eslöv-Östen Warnerbring
12893,2woDdLEJbQFI9722ml442F,George Jones,The New Favorites Of George Jones,Best Guitar Picker,13,162133,False,0.806,0.58,7,-8.833,1,0.0315,0.69,0.0,0.296,0.806,112.916,4,honky-tonk,Best Guitar Picker-George Jones
12894,13zULsCWYo7vc3fGHMafE5,George Jones,The Grand Tour,Our Private Life,10,140000,False,0.668,0.473,10,-14.607,1,0.0583,0.443,0.0,0.224,0.888,112.213,4,honky-tonk,Our Private Life-George Jones
12895,4bI6Yj5O5ZfpK4WdnOcxdL,George Jones,The Grand Tour,She'll Love the One She's With,12,164800,False,0.335,0.154,9,-16.715,1,0.0298,0.911,3.14e-05,0.139,0.275,72.911,3,honky-tonk,She'll Love the One She's With-George Jones
12896,023HjMUOjqEGFUUATqIXOs,George Jones,The Grand Tour,The Weatherman,13,134093,False,0.634,0.473,8,-15.33,1,0.0425,0.575,0.0,0.32,0.915,92.043,4,honky-tonk,The Weatherman-George Jones
12897,7Faw4cnhXFgFaqDzhz8VE1,George Jones,The Grand Tour,Who Will I Be Loving Now,14,150973,False,0.539,0.169,6,-17.49,1,0.0293,0.823,0.00607,0.0996,0.637,98.697,4,honky-tonk,Who Will I Be Loving Now-George Jones
12898,6FxSpRHClFxqVn8y4i0yk6,The Temptations,Christmas Soul Classics,Everything For Christmas,0,255200,False,0.417,0.445,0,-11.347,1,0.0355,0.534,1.02e-06,0.103,0.233,160.044,4,soul,Everything For Christmas-The Temptations
12899,5Pc6HHW8FLEfZqYloxgbuw,George Strait,Christmas Country Songs 2022,Deck The Halls,0,119120,False,0.607,0.522,4,-10.068,1,0.0279,0.235,0.0,0.129,0.887,162.081,4,country,Deck The Halls-George Strait
12900,43eLl2gwEr0fgbFgS11uOh,Telefon Tel Aviv,Fahrenheit Fair Enough,Fahrenheit Fair Enough,36,400293,False,0.667,0.877,5,-8.735,1,0.0386,0.216,0.769,0.101,0.0445,130.0,4,idm,Fahrenheit Fair Enough-Telefon Tel Aviv
12901,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,Ride,82,214506,False,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4,rock,Ride-Twenty One Pilots
12902,4cmCWVR8RlLYyASMarxU0e,Karen Dalton,In My Own Time (50th Anniversary Edition),Something on Your Mind,53,203397,False,0.397,0.575,2,-9.689,1,0.0443,0.652,0.00261,0.12,0.284,76.118,4,ambient,Something on Your Mind-Karen Dalton
12903,0uzRBNGhcRN4RWKSTr3Ikn,Roffe Ruff,Barrabas,En trappa ner,24,221093,False,0.813,0.619,9,-7.973,0,0.155,0.21,0.0,0.179,0.883,79.999,3,goth,En trappa ner-Roffe Ruff
12904,6xNdBzXLg0uwYGRDIgzWTW,Roffe Ruff,Barrabas,Fröken Anderberg,22,220026,False,0.81,0.424,10,-11.364,0,0.104,0.214,0.0,0.0966,0.516,74.976,3,goth,Fröken Anderberg-Roffe Ruff
12905,7ukDMAYaa5FpgaUbTfbH8D,Roffe Ruff,Ingen Kärlek,Ingen Kärlek,32,188374,False,0.781,0.795,4,-4.346,0,0.0383,0.392,0.0,0.36,0.822,139.971,4,goth,Ingen Kärlek-Roffe Ruff
12906,2F9EeKA1IRonwu1RabOpGq,Otep,House Of Secrets,Hooks And Splinters,25,213226,True,0.278,0.962,11,-6.147,1,0.251,0.000794,0.816,0.0684,0.109,92.412,4,industrial,Hooks And Splinters-Otep
12907,2pZsQqXFgcY03vRyZxSQhU,Gojira,From Mars to Sirius,The Heaviest Matter of the Universe,58,237840,False,0.243,0.97,5,-2.518,0,0.0878,2.6e-06,0.0415,0.284,0.243,102.729,4,death-metal,The Heaviest Matter of the Universe-Gojira
12908,0jd4jGDzTiQrKBHmNMGgFN,Ill Niño,One Nation Underground [Special Edition],Violent Saint,22,226533,True,0.51,0.988,7,-3.096,1,0.0758,1.25e-05,8.54e-05,0.302,0.132,96.47,4,industrial,Violent Saint-Ill Niño
12909,5omfFg46tLY8Xa2J2fyZNC,Alison Krauss & Union Station,So Long So Wrong,Pain Of A Troubled Life,22,173893,False,0.516,0.569,7,-7.297,1,0.0343,0.518,1.76e-05,0.26,0.5,190.145,4,bluegrass,Pain Of A Troubled Life-Alison Krauss & Union Station
12910,7bIDrJqgQcqj13qR5hTNma,Informatik,Re:Vision,Retrogradation - On the Verge of Re:Vision,22,340573,False,0.647,0.721,4,-9.485,0,0.0504,0.129,0.891,0.0783,0.499,111.005,4,industrial,Retrogradation - On the Verge of Re:Vision-Informatik
12911,0JR95zeccPfpDB1WhYBOAd,Our Lady Peace,Naveed,Hope,24,313973,False,0.553,0.846,6,-8.037,0,0.0379,0.00157,0.0,0.0693,0.347,125.258,4,grunge,Hope-Our Lady Peace
12912,1XsmgDo7e4g87IwbFykOcP,Our Lady Peace,Naveed,Julia,25,237333,False,0.468,0.939,10,-6.228,1,0.0937,0.000225,1.26e-05,0.34,0.509,116.218,4,grunge,Julia-Our Lady Peace
12913,65wkV6mmKgFamGEq61qRTb,Mercedes Sosa,Pañuelos al viento,Los Hermanos,1,176440,False,0.65,0.272,7,-7.496,0,0.0646,0.855,0.000331,0.115,0.523,74.587,4,folk,Los Hermanos-Mercedes Sosa
12914,4UmfspkXRSYfzr8R0Z44TY,Quinto Mayor,Salsa Con Golpe,La Temperatura,30,270920,False,0.655,0.873,8,-3.554,1,0.0333,0.268,0.0825,0.3,0.939,143.461,4,salsa,La Temperatura-Quinto Mayor
12915,0I76doQ61TVBoQJd9brdtX,Psychostick,We Couldn't Think of a Title,Jagermeister Love Song,23,149002,False,0.369,0.946,5,-7.442,0,0.239,0.000818,0.0868,0.0329,0.18,96.449,5,industrial,Jagermeister Love Song-Psychostick
12916,6EnLepubNBQbmfgEydog54,Psychostick,Sandwich,Minimum Rage,26,216693,False,0.503,0.861,6,-5.961,1,0.192,0.00148,0.012,0.0575,0.799,107.649,4,industrial,Minimum Rage-Psychostick
12917,5qEZvemAAeZ8E9KmyyGaLe,In Flames,The Jester Race (Black Ash-Inheritance Version),The Jester's Dance,59,129199,False,0.276,0.872,5,-10.215,0,0.0394,2.61e-05,0.876,0.197,0.46,178.823,4,swedish,The Jester's Dance-In Flames
12918,0BUvIWyz1PGeJ0d6QzsYZk,It Dies Today,The Caitiff Choir,The Radiance,24,195413,False,0.449,0.852,0,-4.321,1,0.0445,0.000135,0.0,0.286,0.55,95.971,4,metalcore,The Radiance-It Dies Today
12919,2hoiJKR4E7dxzyaVXzT0j0,Joe Satriani,Is There Love In Space?,Just Look Up,32,290680,False,0.622,0.622,4,-5.653,1,0.0221,0.161,0.476,0.128,0.357,88.043,4,guitar,Just Look Up-Joe Satriani
12920,1JAMQgaE6RaYk3L81nn3fq,Paradise Lost,Icon,Dying Freedom,25,223760,False,0.397,0.92,7,-9.214,1,0.0702,0.0105,1.42e-05,0.192,0.372,130.189,4,death-metal,Dying Freedom-Paradise Lost
12921,18t5IVL723mMKIKPyhxZzY,D.L. Hughley,Notes from the G.E.D. Section,The Hook Up,22,290746,True,0.495,0.887,11,-6.898,0,0.941,0.716,0.0,0.919,0.527,78.776,4,comedy,The Hook Up-D.L. Hughley
12922,16kr19DhH7WAPmHsYw46tI,Theatres Des Vampires,Suicide Vampire,Lilith Mater Inferorum,17,225266,False,0.413,0.723,0,-5.785,1,0.0335,0.000265,0.000631,0.27,0.195,149.799,4,black-metal,Lilith Mater Inferorum-Theatres Des Vampires
12923,5bI5zVdbMKtO9JgeUIocW6,Theatres Des Vampires,Moonlight Waltz,Sangue,17,238960,False,0.512,0.937,5,-3.76,0,0.0426,0.321,7.69e-06,0.196,0.67,149.998,4,black-metal,Sangue-Theatres Des Vampires
12924,6ToM0uwxtPKo9CMpbPGYvM,The Doors,The Doors,Break on Through (To the Other Side),72,145866,False,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,4,psych-rock,Break on Through (To the Other Side)-The Doors
12925,3aCnWGT8DmlbpAV75McnZR,John Archambault and David Plummer,Chicka Chicka Boom Boom and Other Coconutty Songs,Chicka Chicka Boom Boom,50,145546,False,0.88,0.379,7,-11.647,1,0.0493,0.819,0.0,0.0869,0.682,135.28,4,kids,Chicka Chicka Boom Boom-John Archambault and David Plummer
12926,3EW11b2bRTLIdwkiBwRskU,John Archambault and David Plummer,Chicka Chicka Boom Boom and Other Coconutty Songs,Chicka Chicka Funk,12,216213,False,0.818,0.308,0,-16.696,1,0.0338,0.337,0.00743,0.152,0.946,112.268,4,kids,Chicka Chicka Funk-John Archambault and David Plummer
12927,5UTpjwLPdYg4qicLj278Eg,John Archambault and David Plummer,Chicka Chicka Boom Boom and Other Coconutty Songs,Saturday Night At The Fair,12,121653,False,0.5,0.248,10,-12.192,1,0.0716,0.685,0.0,0.094,0.653,182.234,3,kids,Saturday Night At The Fair-John Archambault and David Plummer
12928,53oWwSxPuyH2cjYKXH8fgO,Junior M.A.F.I.A.,Conspiracy (PA),Get Money,62,274937,True,0.736,0.828,11,-5.835,0,0.284,0.477,0.0,0.251,0.899,91.224,4,hardcore,Get Money-Junior M.A.F.I.A.
12929,3Fc9ucJTAFZ9NdrAZB5tF0,Upon A Burning Body,Red. White. Green.,Mimic,24,200225,False,0.435,0.978,0,-3.717,1,0.257,0.000153,0.0,0.315,0.0753,121.774,4,metalcore,Mimic-Upon A Burning Body
12930,0a4npNaaH0FuAVkH2ORqpH,The Hillbilly Moon Explosion,Raw Deal,Maniac Lover,22,219266,False,0.5,0.836,4,-7.909,0,0.0341,0.025,0.00126,0.16,0.515,99.446,4,rockabilly,Maniac Lover-The Hillbilly Moon Explosion
12931,7DQ4Z21hk1wu1RuBMIbMfa,The Hillbilly Moon Explosion,Raw Deal,"Poupée de cire, poupée de son",22,158253,False,0.522,0.825,3,-7.103,1,0.0384,0.4,0.0,0.182,0.881,92.569,3,rockabilly,"Poupée de cire, poupée de son-The Hillbilly Moon Explosion"
12932,70KQGyFQzsZU5aI2EjLxO8,Tom Papa,Freaked Out,21st Century,23,391308,False,0.481,0.972,11,-4.131,0,0.931,0.855,0.0,0.495,0.184,82.648,4,comedy,21st Century-Tom Papa
12933,2yD7NFturyb82hqmd9wJx5,Tom Papa,Freaked Out,9 Years No Sleep,27,175665,False,0.569,0.947,2,-4.449,1,0.911,0.861,0.0,0.894,0.354,116.407,4,comedy,9 Years No Sleep-Tom Papa
12934,6mDgWrsTyPknlKoEHlmQ5y,Tom Papa,Freaked Out,Big Stress,23,416317,False,0.536,0.953,2,-4.435,1,0.92,0.869,0.0,0.703,0.285,94.955,4,comedy,Big Stress-Tom Papa
12935,69UYAHbYTQMIvQePYRAKZj,Tom Papa,Freaked Out,Chinatown,22,284122,False,0.533,0.961,6,-4.327,1,0.921,0.836,0.0,0.938,0.209,77.296,4,comedy,Chinatown-Tom Papa
12936,5dgGHtdxrTU5VcfQLiEykb,Tom Papa,Freaked Out,I Make People,21,363474,False,0.528,0.954,9,-4.065,1,0.949,0.838,0.0,0.664,0.302,71.944,4,comedy,I Make People-Tom Papa
12937,2q8iCyuw5Qs0VmuGAaUHsA,Barbados,Belinda,Pojkarna i poolen,39,186706,False,0.592,0.976,2,-3.203,1,0.0373,0.148,0.0,0.272,0.969,152.063,4,swedish,Pojkarna i poolen-Barbados
12938,1CBUyOsVFsPKR8JTzKfwgB,Di Paullo & Paulino,Di Paullo e Paulino Ao Vivo,Aviao Das Nove,45,140773,False,0.299,0.623,9,-5.678,1,0.0482,0.017,0.0,0.458,0.779,206.189,3,sertanejo,Aviao Das Nove-Di Paullo & Paulino
12939,0q5YSNt8BdRiWvwSEeRraP,Di Paullo & Paulino,O Coração Chora,Nada Mudou,44,222080,False,0.389,0.363,11,-7.51,1,0.0279,0.84,0.0,0.12,0.38,176.929,4,sertanejo,Nada Mudou-Di Paullo & Paulino
12940,0QmFBR01kzGfV7OspgnsH1,Di Paullo & Paulino,Di Paullo e Paulino Ao Vivo,To Indo Embora,47,213613,False,0.567,0.68,4,-6.009,1,0.0274,0.376,0.0,0.859,0.605,105.908,4,sertanejo,To Indo Embora-Di Paullo & Paulino
12941,2m9moTVqFomMlYzt2Xxjam,Eduardo Costa,Eduardo Costa na Fazenda,Eu Duvido,49,212077,False,0.669,0.743,9,-4.195,1,0.0458,0.356,0.0,0.928,0.917,119.499,4,sertanejo,Eu Duvido-Eduardo Costa
12942,0Czp2iMZE7bhau6XsHY0Mp,Eduardo Costa,Eduardo Costa - Acustico,Quando o Amor É Pra Valer,44,214250,False,0.719,0.618,5,-3.129,1,0.0299,0.373,0.0,0.114,0.829,127.046,4,sertanejo,Quando o Amor É Pra Valer-Eduardo Costa
12943,3m61Zd7H594g7hyC3WiWPI,Milionário & José Rico,Decida,Decida,47,254786,False,0.417,0.559,2,-6.008,1,0.0384,0.619,0.0,0.24,0.601,159.294,3,sertanejo,Decida-Milionário & José Rico
12944,36j2tEnRv7ZFmWZrpmej84,Liu & Léu,Jeitão de Caboclo,Prato do Dia,49,210493,False,0.803,0.578,11,-5.509,1,0.0285,0.839,0.0,0.179,0.931,109.933,3,sertanejo,Prato do Dia-Liu & Léu
12945,0sRAXMfrDR9eg5jgMyjp6P,Só Pra Contrariar,Só Pra Contrariar,Mineirinho,49,205533,False,0.706,0.729,0,-8.979,1,0.103,0.222,0.0,0.0928,0.905,94.488,4,pagode,Mineirinho-Só Pra Contrariar
12946,6GgeQ4ZB0Y8hS0ngdWzahy,Plastilina Mosh,Juan Manuel,Aropador,21,240026,False,0.783,0.506,2,-14.552,1,0.0651,0.952,0.918,0.0676,0.397,117.147,4,afrobeat,Aropador-Plastilina Mosh
12947,5yr3x2a1Qoz3cECLhuAbqa,Plastilina Mosh,Juan Manuel,Graceland,18,217333,False,0.627,0.856,0,-8.674,0,0.0326,0.0203,0.911,0.872,0.777,96.963,4,afrobeat,Graceland-Plastilina Mosh
12948,1HFNvYXrTjnYzk1M4SqRc7,Plastilina Mosh,Singles,Nordic Laser,17,141333,False,0.364,0.977,9,-4.196,1,0.0649,0.000498,0.896,0.12,0.293,147.087,4,afrobeat,Nordic Laser-Plastilina Mosh
12949,3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,139133,False,0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,afrobeat,Shampoo-Plastilina Mosh
12950,3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19,187173,False,0.768,0.688,10,-9.079,0,0.0431,0.103,0.73,0.113,0.4,125.112,4,afrobeat,Tiki Fiesta-Plastilina Mosh
12951,2Ras7UcXvzenVmkyVMibdh,Manal,Manal,Casa Con Diez Pinos,35,254466,False,0.528,0.563,2,-6.975,1,0.041,0.706,0.0155,0.149,0.652,168.403,3,blues,Casa Con Diez Pinos-Manal
12952,0lP3xJ4fWWCh7pN06U4IWr,Angel Y Khriz,Queda poco para la PAES 2.0,Ayer La Vi,0,236080,False,0.732,0.896,9,-4.517,1,0.0434,0.093,0.0,0.159,0.787,99.946,4,latin,Ayer La Vi-Angel Y Khriz
12953,25rWVbj4vZKRvhhUsM1zmC,Los Caligaris,Bailarín Apocalíptico,La Carta,44,226341,False,0.656,0.904,11,-4.752,0,0.0399,0.0376,0.0,0.35,0.862,156.945,4,ska,La Carta-Los Caligaris
12954,2kyKqNsjv2j0nOkuWOcULP,Los Estramboticos,Aquí y Ahora,No Te Quise Lastimar,40,196186,False,0.753,0.711,3,-7.063,0,0.0267,0.199,0.0,0.0939,0.952,101.954,4,ska,No Te Quise Lastimar-Los Estramboticos
12955,0xmWQKzc5m9rLv2ucDWxwD,FLOW,MICROCOSM,Sign,67,236426,False,0.363,0.914,11,-2.899,0,0.0983,0.00183,0.0,0.335,0.678,177.968,4,anime,Sign-FLOW
12956,0bBQ29YmU5F2vZy72WanaK,Monobloco,Arrastão Da Alegria,Pra São Jorge,38,191680,False,0.79,0.62,3,-7.445,1,0.0621,0.412,0.0,0.14,0.769,115.016,4,samba,Pra São Jorge-Monobloco
12957,0k6ahjMeMG9E8cPzSanQhF,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),"Kalinka, Kalinka",33,244773,False,0.265,0.363,2,-13.186,1,0.0445,0.957,0.00083,0.13,0.121,168.577,5,romance,"Kalinka, Kalinka-Ivan Rebroff"
12958,77iFeHuiYSRvleyU5WMBIA,Atención Atención,A Descansar Con Atención Atención,Cangrejito,28,111040,False,0.774,0.518,2,-14.184,1,0.0659,0.978,0.97,0.0933,0.983,140.004,3,children,Cangrejito-Atención Atención
12959,38oFd1l8b5fkXSgKCjiWxT,Atención Atención,Vamos a Bailar,Cheki Morena,30,104866,False,0.758,0.724,9,-5.61,1,0.0892,0.208,0.0,0.0541,0.953,110.022,4,children,Cheki Morena-Atención Atención
12960,0jDjl6u73NHr2WhzoeEwQ3,Los Pasteles Verdes,Éxitos Eternos,Mi Amor Imposible,45,222668,False,0.55,0.698,4,-6.743,1,0.0482,0.409,0.00016,0.303,0.687,138.254,4,r-n-b,Mi Amor Imposible-Los Pasteles Verdes
12961,5MvvKvb8LfyeqMv0VSvlPP,Jam City,Dream A Garden,Crisis,17,255316,False,0.354,0.425,8,-10.168,0,0.0462,0.0233,0.593,0.091,0.318,82.929,4,club,Crisis-Jam City
12962,6Xggu3df2iPtollOOT5efM,Jam City,Dream A Garden,Proud,17,300675,False,0.529,0.253,6,-12.159,0,0.0306,0.644,0.845,0.108,0.145,79.998,4,club,Proud-Jam City
12963,5h7xj5IGcwANXUM5uozCLR,Surgeon,Force + Form,Black Jackal Throwbacks,9,705760,False,0.494,0.784,10,-12.352,0,0.0593,0.00662,0.926,0.674,0.157,134.179,4,detroit-techno,Black Jackal Throwbacks-Surgeon
12964,68rD3W0GlqsVBlN492uyCs,Surgeon,Force + Form,Returning to the Purity of Current,9,502440,False,0.558,0.756,1,-12.783,1,0.13,0.000609,0.82,0.189,0.0797,133.979,4,detroit-techno,Returning to the Purity of Current-Surgeon
12965,3c6Po97xKNPfm733Zz4s3e,Robert Hood,Internal Empire,The Core,8,234160,False,0.753,0.66,5,-18.083,0,0.11,0.187,0.951,0.0983,0.349,147.898,4,chicago-house,The Core-Robert Hood
12966,1lfABcpFAezEOgrU0Ifyps,Bad Livers,Delusions of Banjer,Pretty Daughter,25,156133,False,0.503,0.387,0,-11.937,1,0.034,0.855,0.000444,0.105,0.718,118.219,4,bluegrass,Pretty Daughter-Bad Livers
12967,6tbbaTB7MtIfuZfAGpXg5G,Bad Livers,Delusions of Banjer,Shit Creek,21,262533,False,0.389,0.54,7,-9.671,1,0.031,0.484,9.07e-05,0.0713,0.559,87.789,4,bluegrass,Shit Creek-Bad Livers
12968,5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,45,223733,False,0.595,0.761,2,-8.677,0,0.0272,0.226,0.000157,0.586,0.791,84.993,4,punk,Buenas Noticias-Patricio Rey y sus Redonditos de Ricota
12969,3ywytFNiWrmc59LKpGP6NY,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,El Arte del Buen Comer,46,276440,False,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,alt-rock,El Arte del Buen Comer-Patricio Rey y sus Redonditos de Ricota
12970,3h7VsUqFheDs9K76DQn8Yz,Patricio Rey y sus Redonditos de Ricota,Último Bondi a Finisterre,La Pequeña Novia del Carioca,40,290626,False,0.444,0.49,1,-8.789,1,0.0317,0.0383,0.00167,0.0828,0.459,149.986,4,punk,La Pequeña Novia del Carioca-Patricio Rey y sus Redonditos de Ricota
12971,3hcDwc0F5xeigp86Glvdgl,Patricio Rey y sus Redonditos de Ricota,Último Bondi a Finisterre,Scaramanzia,37,329200,False,0.509,0.561,11,-10.035,0,0.0259,0.0763,0.00323,0.286,0.749,174.011,4,punk-rock,Scaramanzia-Patricio Rey y sus Redonditos de Ricota
12972,7zZl0xcrbYe7wFzhLTCn7E,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Sorpresa de Shangai,42,219200,False,0.679,0.673,4,-7.504,0,0.0262,0.0392,0.000437,0.069,0.854,113.97,4,punk,Sorpresa de Shangai-Patricio Rey y sus Redonditos de Ricota
12973,6UUDDgqe56i3t3bywxUfwT,Kidsongs,Baby Songs - 75 Nursery Rhymes,Do Your Ears Hang Low?,41,95840,False,0.8,0.501,10,-13.146,1,0.0376,0.623,0.153,0.217,0.854,79.853,3,children,Do Your Ears Hang Low?-Kidsongs
12974,1kugfZowcmiRfNkpl4mOEF,Nick Kamen,80's,Each Time You Break My Heart,0,273773,False,0.745,0.699,1,-10.517,0,0.0328,0.261,0.0,0.0795,0.881,116.927,4,disco,Each Time You Break My Heart-Nick Kamen
12975,7l5oLlzcmk7iFgoBKWh6Ew,Il Volo,Il Volo...Takes Flight (Live From The Detroit Opera House),Mattinata - Live From The Detroit Opera House,21,163453,False,0.286,0.426,4,-7.736,1,0.0403,0.924,6.22e-06,0.94,0.34,82.518,4,opera,Mattinata - Live From The Detroit Opera House-Il Volo
12976,4Upv7m2PCWoRn5Lk6G9Y49,The Jamborees,Bedtime Stories,Six Socks,8,68173,False,0.692,0.317,3,-14.946,0,0.957,0.608,0.0,0.25,0.321,76.97,4,kids,Six Socks-The Jamborees
12977,07hfCnDt94FR9LWrHtuTUd,The Kiboomers,Top 30 Baby Songs,Baa Baa Black Sheep,41,117800,False,0.704,0.236,10,-9.814,1,0.0307,0.925,2.47e-06,0.121,0.722,104.996,4,children,Baa Baa Black Sheep-The Kiboomers
12978,528NNybep9h1Shmd2EKJ9N,The Kiboomers,Baby Sleep Music,Hey Diddle Diddle,49,126000,False,0.45,0.244,1,-21.801,1,0.0455,0.965,0.649,0.0594,0.0634,180.119,3,children,Hey Diddle Diddle-The Kiboomers
12979,1EwsjScxxcRDf2Bf3JXcEs,The Kiboomers,Baby Sleep Music,Hush Little Baby,52,137142,False,0.233,0.0549,9,-26.117,1,0.0438,0.918,0.124,0.0509,0.138,140.063,4,children,Hush Little Baby-The Kiboomers
12980,1SR6vLJ8v9zkmrMtTS3Q6i,The Kiboomers,Top 30 Baby Songs,This Little Piggy,41,65454,False,0.961,0.259,0,-11.425,1,0.0609,0.652,0.0,0.0447,0.562,110.063,4,children,This Little Piggy-The Kiboomers
12981,4pAXu3mUCsco6jhaTypLnC,The Kiboomers,Baby Sleep Music,Twinkle Twinkle Little Star,56,116000,False,0.529,0.127,0,-23.889,1,0.0496,0.889,0.00926,0.0828,0.555,120.008,4,children,Twinkle Twinkle Little Star-The Kiboomers
12982,7pY5cCXrfT08wCKSEDwIyU,Carlos Gardel,"Su Buenos Aires Querido - Su Obra Integral, Vol. 1",Melodía de Arrabal,26,157373,False,0.68,0.223,10,-13.047,1,0.0856,0.991,6.09e-06,0.096,0.602,121.467,5,tango,Melodía de Arrabal-Carlos Gardel
12983,2wLfMh5e1tX9ift0PbLhkZ,Cliff Richard & The Shadows,40 Golden Greats,Theme for a Dream,28,126240,False,0.74,0.201,7,-16.658,1,0.0541,0.887,0.0,0.306,0.694,118.59,4,rockabilly,Theme for a Dream-Cliff Richard & The Shadows
12984,6j7zXlw0L2qHxVxmMb5qBm,Cliff Richard & The Shadows,Summer Holiday,Summer Holiday,27,133762,False,0.555,0.174,4,-21.151,1,0.0317,0.884,6.96e-06,0.1,0.658,130.261,4,rockabilly,Summer Holiday-Cliff Richard & The Shadows
12985,76JWrb06MR9QfWKpp1F282,Gal Costa,Focus On...500 Years Of Brazil,Brasil,40,168400,False,0.662,0.763,11,-8.695,0,0.0698,0.0155,0.0,0.223,0.836,127.284,4,mpb,Brasil-Gal Costa
12986,7pYnLi9vlykbyjBvqvLNGD,Selda Bağcan,"40 Yılın 40 Şarkısı, Vol.2",İnce İnce Bir Kar Yağar,28,225693,False,0.407,0.715,9,-6.788,0,0.0461,0.11,0.000134,0.177,0.426,87.677,4,psych-rock,İnce İnce Bir Kar Yağar-Selda Bağcan
12987,04c7miOQqGx8o9yMhOOx1f,Boney M.,The Essential Boney M.,Megamix - Extended Version,50,420386,False,0.718,0.854,0,-5.838,1,0.0434,0.0107,0.0104,0.321,0.809,126.093,4,disco,Megamix - Extended Version-Boney M.
12988,6QAJbtf8Qb69AKsp8soPmN,Ray Price,The Other Woman,Don't You Ever Get Tired of Hurting Me,40,168240,False,0.372,0.184,7,-16.772,1,0.031,0.661,0.361,0.207,0.541,83.535,4,honky-tonk,Don't You Ever Get Tired of Hurting Me-Ray Price
